,train_loss,train_acc,test_loss,test_acc,train_epoch_time,test_epoch_time
0,0.7708369844100055,0.73210118286445,0.6159253143057039,0.7994462025316456,185.3496172428131,12.859028577804565
1,0.4307353620029167,0.8530490728900256,0.5016458049605165,0.8263449367088608,185.64415311813354,12.898746728897095
2,0.3089903065234499,0.8929747442455243,0.43161389193957367,0.8603639240506329,185.73148036003113,13.054978609085083
3,0.23107895127419012,0.9190736892583121,0.4619601755579816,0.8496835443037974,185.74994039535522,13.031744718551636
4,0.17176141742321535,0.9399336636828645,0.36774225287799595,0.8822191455696202,185.47158908843994,12.941239833831787
